entity_id,state,last_changed
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T04:54:55.480Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T04:59:55.645Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T05:03:55.645Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T05:05:55.630Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-13T05:08:25.849Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T05:12:55.689Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T05:17:55.679Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-13T05:22:55.687Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T05:37:55.615Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-13T05:42:55.763Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-13T05:47:55.643Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T05:52:55.785Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T06:02:55.684Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T06:07:55.837Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-13T06:12:55.859Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-13T06:16:55.873Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-13T06:20:55.868Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T06:25:55.788Z
sensor.xiaomi_va3_a62c_hcho_density,0.029,2024-08-13T06:28:55.767Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-13T06:32:25.750Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-13T06:37:25.921Z
sensor.xiaomi_va3_a62c_hcho_density,0.028,2024-08-13T06:39:26.058Z
